10th_percent,12th_percent,jee_rank,gender,cgpa,college_tier,college_name,branch,experience,experience_field,num_projects,expertise_level,num_internships,soft_skill_rating,aptitude_rating,dsa_level,num_hackathons,competitive_coding_solved,num_repos,github_activities,linkedin_posts,num_certifications,domain,referral,salary
74.9,81.5,4954,Male,8.77,Tier 1 - Other IIT/Top NIT,IIT Guwahati,Other,1,1.0,2,1,1,3,3,3,4,132,4,12,1,1,Research,Yes,2485135
85.1,88.9,15461,Female,9.52,Tier 2 - Mid Colleges,NIT Rourkela,EE,1,1.0,4,1,2,2,3,4,1,170,4,10,1,2,Power Systems,No,1446369
84.9,68.5,5073,Other,6.27,Tier 1 - Other IIT/Top NIT,NIT Trichy,ECE,2,0.9,3,1,2,3,2,2,0,195,3,8,4,2,IoT Development,No,2175459
83.3,81.3,18593,Other,8.81,Tier 2 - Mid Colleges,NIT Rourkela,Other,2,1.7,2,2,1,3,3,3,2,198,6,19,0,4,Management,No,1346726
87.8,83.3,16579,Female,7.97,Tier 2 - Mid Colleges,BIT Mesra,ME,4,2.7,9,4,0,3,3,2,1,294,4,9,5,1,Thermal Engineering,No,1249370
79.6,75.6,4680,Male,9.1,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,ECE,2,1.6,4,2,2,2,4,3,4,218,5,10,2,0,VLSI Design,No,2444865
88.2,88.1,2150,Female,9.09,Tier 1 - Top IIT,IIT Kanpur,Other,1,0.9,3,1,1,3,3,2,1,156,7,7,4,1,Research,No,3437326
84.6,78.2,5195,Female,7.54,Tier 1 - Other IIT/Top NIT,NIT Trichy,CSE,1,0.3,2,1,2,4,3,2,4,132,6,7,5,2,Machine Learning,No,2383151
89.6,73.3,16622,Female,9.54,Tier 2 - Mid Colleges,NIT Rourkela,CSE,3,3.0,1,3,3,3,4,4,0,249,7,16,3,2,Cyber Security,No,1535176
83.5,74.0,24534,Male,8.29,Tier 2 - Mid Colleges,Thapar University,CSE,0,0.0,0,1,0,3,3,3,2,109,4,16,1,2,Data Science,No,1252392
79.1,76.2,15566,Female,7.63,Tier 2 - Mid Colleges,NIT Rourkela,EE,3,2.6,4,3,2,3,3,3,0,240,9,6,2,4,Power Systems,No,1406385
69.8,78.9,70600,Other,8.61,Tier 3 - Private/State,VIT Vellore,ME,3,3.0,6,4,5,3,3,3,3,232,8,10,1,4,Robotics,No,914125
84.7,76.3,15259,Male,8.54,Tier 2 - Mid Colleges,DTU Delhi,CSE,1,0.6,7,2,2,2,3,2,1,161,5,8,2,3,Cyber Security,No,1270833
83.7,88.1,57567,Other,9.6,Tier 3 - Private/State,KIIT Bhubaneswar,Other,1,0.7,3,1,1,3,2,3,2,164,5,11,1,1,Management,No,908628
84.8,70.1,16963,Female,9.85,Tier 2 - Mid Colleges,BIT Mesra,EE,0,0.0,3,1,0,3,2,3,0,94,7,13,2,1,Smart Grids,Yes,1314630
73.3,93.0,2666,Female,8.0,Tier 1 - Other IIT/Top NIT,IIT Guwahati,EE,1,0.9,3,1,3,3,3,4,1,165,4,16,4,4,Renewable Energy,Yes,2659271
84.2,79.2,24442,Male,7.63,Tier 2 - Mid Colleges,NIT Rourkela,Other,1,1.0,5,2,1,3,3,2,2,134,6,8,3,1,Management,No,1303927
89.2,68.0,236438,Other,7.46,Tier 4 - Other,Community College,CSE,1,0.8,2,1,2,3,2,4,2,152,2,10,5,1,Machine Learning,Yes,621456
88.5,81.7,8749,Male,6.76,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,Other,1,0.7,2,1,5,3,3,1,1,155,6,14,3,0,Research,No,2255932
88.9,85.3,30993,Female,8.43,Tier 2 - Mid Colleges,IIIT Bangalore,Other,0,0.0,3,1,0,3,2,3,2,116,5,11,2,1,Research,No,1250999
82.2,77.5,38112,Other,8.92,Tier 2 - Mid Colleges,Thapar University,EE,1,0.5,3,1,3,3,4,3,0,160,7,15,3,1,Smart Grids,Yes,1418876
82.7,81.0,166505,Other,8.67,Tier 4 - Other,Local State College,CSE,2,1.5,3,2,5,2,2,4,2,209,8,10,4,0,Cyber Security,No,686773
89.4,82.3,9887,Other,8.32,Tier 1 - Other IIT/Top NIT,IIT Roorkee,Other,1,0.6,3,1,1,3,4,2,1,146,4,15,2,2,Management,No,2221351
79.9,64.3,34473,Male,9.2,Tier 2 - Mid Colleges,IIIT Bangalore,CSE,4,4.0,7,5,5,3,3,3,3,323,8,15,1,1,Machine Learning,No,1403151
81.5,83.0,250000,Male,8.81,Tier 4 - Other,Private Engineering College,Other,3,2.2,8,3,4,3,4,2,1,291,8,13,1,5,Management,No,561900
91.0,80.1,5373,Other,9.38,Tier 1 - Other IIT/Top NIT,IIT Guwahati,CSE,0,0.0,4,1,1,3,3,1,2,100,4,8,5,1,Data Science,No,2010906
81.8,71.7,38638,Other,8.16,Tier 2 - Mid Colleges,BIT Mesra,ECE,3,2.5,7,3,3,2,4,3,0,231,8,15,3,4,VLSI Design,No,1384087
84.9,70.0,1862,Male,9.17,Tier 1 - Top IIT,IIT Delhi,ME,1,0.1,9,1,1,2,4,3,2,153,3,12,3,3,Robotics,No,3402592
80.4,79.6,28859,Female,9.1,Tier 2 - Mid Colleges,BIT Mesra,Other,1,0.5,5,1,1,3,4,3,4,144,4,9,2,1,Core Engineering,No,1293462
87.1,83.5,214800,Male,9.49,Tier 4 - Other,Private Engineering College,ME,2,1.7,5,2,1,2,4,2,1,183,4,12,2,3,Thermal Engineering,No,523744
92.1,91.6,11361,Female,8.93,Tier 2 - Mid Colleges,NIT Calicut,Other,1,1.0,7,2,1,4,3,2,2,156,9,12,1,1,Research,Yes,1318451
75.9,68.7,21139,Male,7.86,Tier 2 - Mid Colleges,NIT Calicut,CSE,1,0.6,5,1,0,2,4,3,5,140,3,8,6,2,Cyber Security,No,1301661
93.2,96.6,50439,Other,8.06,Tier 3 - Private/State,KIIT Bhubaneswar,ME,1,0.8,5,1,0,3,2,2,2,161,4,19,1,3,Thermal Engineering,No,850365
82.8,75.8,37702,Other,7.24,Tier 2 - Mid Colleges,NSUT Delhi,EE,3,2.8,8,4,5,3,3,1,0,258,9,11,3,3,Power Systems,No,1210897
89.0,82.7,2473,Other,9.32,Tier 1 - Top IIT,IIT Bombay,CSE,0,0.0,4,1,1,3,2,2,3,83,5,14,0,1,Data Science,No,3344952
90.8,72.3,16687,Female,8.6,Tier 2 - Mid Colleges,Thapar University,Other,1,0.2,1,1,5,4,4,4,2,179,3,12,2,4,Research,No,1571608
91.6,87.5,2411,Other,8.2,Tier 1 - Top IIT,IIT Bombay,EE,4,3.1,8,4,3,2,2,1,0,272,3,9,5,6,Smart Grids,No,3006618
75.6,81.5,55947,Female,9.59,Tier 3 - Private/State,KIIT Bhubaneswar,ECE,3,2.0,5,3,2,2,4,1,2,240,5,15,2,3,IoT Development,No,726144
90.3,91.6,24932,Other,7.25,Tier 2 - Mid Colleges,NIT Calicut,ECE,0,0.0,2,1,3,4,3,2,2,90,6,11,0,0,IoT Development,Yes,1346589
87.1,74.3,96781,Female,8.26,Tier 3 - Private/State,VIT Vellore,Other,2,1.6,2,2,1,4,3,2,2,182,6,10,4,4,Management,No,834295
84.4,73.1,10078,Female,8.55,Tier 2 - Mid Colleges,NIT Rourkela,ME,2,1.5,1,1,1,3,4,4,0,184,3,11,4,0,Automotive,No,1437730
90.3,88.3,135601,Male,6.72,Tier 4 - Other,Local State College,ME,3,2.1,5,3,3,3,3,4,1,252,6,11,1,3,Thermal Engineering,No,634492
83.0,77.7,12812,Female,8.11,Tier 2 - Mid Colleges,NIT Calicut,Other,0,0.0,4,1,1,3,4,2,0,94,6,13,1,4,Research,No,1185781
86.6,71.7,20929,Male,6.55,Tier 2 - Mid Colleges,IIIT Bangalore,ECE,0,0.0,7,1,1,3,2,1,2,112,8,10,1,3,Embedded Systems,Yes,1197453
76.3,86.0,23781,Male,8.48,Tier 2 - Mid Colleges,Thapar University,ME,2,1.3,3,1,2,3,4,4,1,186,9,16,2,2,Thermal Engineering,No,1395199
88.8,85.2,16283,Male,8.99,Tier 2 - Mid Colleges,BIT Mesra,ECE,0,0.0,1,1,0,3,4,3,4,107,3,11,3,4,VLSI Design,No,1330858
83.6,70.7,12736,Other,9.97,Tier 2 - Mid Colleges,NIT Rourkela,ECE,2,0.7,6,1,2,2,3,3,1,224,8,17,1,1,VLSI Design,No,1369447
80.7,65.7,7858,Male,8.88,Tier 1 - Other IIT/Top NIT,NIT Trichy,CSE,1,0.5,4,1,0,3,3,2,3,140,3,10,1,4,Cyber Security,No,2105171
88.8,74.0,17438,Female,8.36,Tier 2 - Mid Colleges,DTU Delhi,EE,2,1.9,5,2,1,2,4,1,1,198,11,11,4,3,Renewable Energy,No,1145193
85.3,83.6,16385,Male,7.98,Tier 2 - Mid Colleges,NIT Rourkela,ECE,0,0.0,3,1,2,2,3,2,2,100,2,5,1,1,Embedded Systems,Yes,1168080
84.6,76.5,128507,Male,8.36,Tier 4 - Other,Regional Institute,ME,2,0.7,1,1,1,3,3,2,4,188,5,16,4,1,Robotics,No,561901
88.6,76.9,15054,Other,7.05,Tier 2 - Mid Colleges,Thapar University,EE,3,1.2,3,1,2,3,3,3,1,225,7,12,7,4,Power Systems,No,1339680
85.0,71.0,47514,Male,8.96,Tier 3 - Private/State,SRM Chennai,CSE,2,0.8,1,1,2,3,4,1,1,190,3,12,3,1,Machine Learning,No,780214
79.3,78.8,8275,Male,7.71,Tier 1 - Other IIT/Top NIT,IIT Guwahati,ME,2,1.3,4,2,1,3,2,3,1,192,5,8,3,4,Thermal Engineering,No,2475366
75.7,74.2,3220,Male,7.69,Tier 1 - Other IIT/Top NIT,NIT Surathkal,CSE,2,2.0,5,3,3,2,3,3,1,195,7,18,4,2,Cyber Security,No,2369920
81.4,82.7,2332,Male,8.13,Tier 1 - Top IIT,IIT Bombay,ECE,1,0.7,2,1,0,3,1,3,2,162,7,14,2,0,VLSI Design,No,3529086
87.7,88.4,4307,Female,10.06,Tier 1 - Other IIT/Top NIT,NIT Trichy,ECE,1,0.8,6,2,1,2,3,1,1,138,3,16,1,3,Embedded Systems,No,1881826
91.9,75.6,37001,Male,8.29,Tier 2 - Mid Colleges,IIIT Bangalore,EE,4,3.2,6,4,5,3,4,2,3,260,7,13,2,4,Renewable Energy,No,1400044
85.6,90.3,506,Male,9.29,Tier 1 - Top IIT,IIT Kanpur,EE,1,0.7,4,1,0,5,3,1,1,140,4,11,1,3,Smart Grids,No,3254731
84.5,75.1,14510,Other,7.44,Tier 2 - Mid Colleges,DTU Delhi,ECE,2,1.2,3,1,4,4,3,3,2,185,9,11,1,4,Embedded Systems,No,1407003
79.2,80.5,30844,Male,8.4,Tier 2 - Mid Colleges,NSUT Delhi,ECE,2,1.4,3,2,1,3,4,4,2,189,10,10,4,4,IoT Development,No,1369256
87.2,91.6,3635,Male,9.47,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,CSE,0,0.0,5,1,0,3,2,3,0,100,7,5,2,1,Full Stack,Yes,2312623
87.6,79.1,20521,Other,7.36,Tier 2 - Mid Colleges,NIT Calicut,EE,0,0.0,2,1,1,2,2,2,0,111,4,7,2,2,Power Systems,No,1143106
82.0,79.0,14211,Other,7.98,Tier 2 - Mid Colleges,Thapar University,CSE,1,0.6,5,1,1,2,2,3,1,163,3,13,2,0,Full Stack,No,1244906
85.0,79.7,32737,Other,7.66,Tier 2 - Mid Colleges,DTU Delhi,ECE,1,0.4,3,1,0,3,4,3,3,171,8,11,2,2,Embedded Systems,No,1368189
81.3,69.8,55596,Male,8.09,Tier 3 - Private/State,KIIT Bhubaneswar,CSE,1,1.0,5,2,0,3,2,3,1,138,6,17,1,1,Full Stack,No,829925
83.1,68.9,84080,Other,8.21,Tier 3 - Private/State,VIT Vellore,ECE,1,0.9,6,2,2,3,2,3,2,171,6,14,3,1,Embedded Systems,No,887537
74.0,80.4,52941,Other,8.94,Tier 3 - Private/State,Jadavpur University,ME,1,1.0,1,1,1,3,4,3,3,164,6,13,3,4,Automotive,No,857182
67.4,86.6,4354,Female,8.71,Tier 1 - Other IIT/Top NIT,NIT Warangal,ME,3,2.7,6,3,5,3,4,2,1,246,2,16,2,2,Robotics,No,2324435
88.4,72.9,38841,Male,8.77,Tier 2 - Mid Colleges,IIIT Bangalore,ECE,1,0.5,3,1,4,3,2,1,1,163,3,8,2,2,Embedded Systems,Yes,1187543
79.8,77.3,19737,Male,7.96,Tier 2 - Mid Colleges,DTU Delhi,ME,0,0.0,7,1,3,3,3,3,1,104,3,13,3,2,Robotics,No,1353433
83.8,91.8,217338,Male,8.04,Tier 4 - Other,Local State College,Other,1,0.7,3,1,2,2,3,1,2,134,6,10,3,1,Research,No,506562
87.1,74.5,52683,Other,8.45,Tier 3 - Private/State,SRM Chennai,CSE,1,0.8,2,1,1,2,4,1,1,132,10,11,6,3,Full Stack,No,749835
88.6,70.9,29560,Male,9.27,Tier 2 - Mid Colleges,BIT Mesra,ME,0,0.0,3,1,1,2,4,1,2,100,5,9,1,5,Automotive,No,1159734
79.6,80.4,134190,Other,8.6,Tier 4 - Other,Private Engineering College,ME,2,1.6,5,2,1,4,3,3,1,213,7,14,1,1,Automotive,No,617480
83.5,77.0,190783,Female,8.7,Tier 4 - Other,Private Engineering College,Other,1,0.6,7,2,2,3,3,1,1,151,7,15,4,1,Research,No,536582
81.2,80.7,18866,Male,10.05,Tier 2 - Mid Colleges,NSUT Delhi,ECE,1,0.8,2,1,1,2,3,4,2,126,5,10,3,4,VLSI Design,No,1328120
85.5,72.4,16890,Female,8.64,Tier 2 - Mid Colleges,DTU Delhi,ME,1,0.7,2,1,2,3,3,4,1,171,5,14,1,3,Robotics,Yes,1404743
81.9,71.1,57157,Other,9.02,Tier 3 - Private/State,VIT Vellore,CSE,0,0.0,4,1,2,3,3,2,1,94,2,12,0,4,Full Stack,No,837480
84.1,81.8,1411,Female,9.03,Tier 1 - Top IIT,IIT Bombay,ECE,1,0.1,2,1,2,3,2,1,1,145,11,11,1,1,VLSI Design,Yes,3301083
85.2,87.6,83305,Other,9.18,Tier 3 - Private/State,Manipal Institute,Other,3,0.9,8,2,3,4,3,2,1,232,11,8,6,1,Management,No,920951
77.8,80.3,29636,Female,8.09,Tier 2 - Mid Colleges,IIIT Bangalore,ECE,1,0.8,2,1,1,2,3,3,3,153,10,8,3,3,VLSI Design,No,1274396
84.1,87.6,6879,Male,8.55,Tier 1 - Other IIT/Top NIT,IIT Roorkee,ECE,1,0.8,6,2,5,4,3,3,1,166,8,11,3,0,IoT Development,No,2622298
85.5,83.2,10564,Other,7.81,Tier 2 - Mid Colleges,NIT Calicut,ECE,2,1.4,1,1,0,2,2,1,1,214,5,11,6,4,IoT Development,No,1061586
81.7,91.2,64357,Male,8.71,Tier 3 - Private/State,Jadavpur University,ECE,1,0.2,3,1,0,2,3,2,3,153,5,8,6,1,VLSI Design,No,775289
94.2,81.7,97235,Other,8.7,Tier 3 - Private/State,VIT Vellore,CSE,1,0.6,4,1,2,3,3,4,1,145,7,11,3,2,Data Science,No,967184
75.6,79.5,104571,Male,8.98,Tier 4 - Other,Local State College,Other,2,1.9,6,3,1,4,2,2,3,215,5,15,3,5,Core Engineering,No,566458
87.1,75.6,5333,Male,8.4,Tier 1 - Other IIT/Top NIT,IIT Roorkee,CSE,0,0.0,2,1,1,2,4,2,2,104,8,11,4,4,Data Science,No,2086025
80.0,88.5,8376,Other,7.68,Tier 1 - Other IIT/Top NIT,IIT Roorkee,EE,3,1.4,3,2,3,2,3,2,2,247,6,11,3,2,Renewable Energy,No,2194870
92.6,79.0,28108,Female,9.67,Tier 2 - Mid Colleges,Thapar University,CSE,3,2.8,8,4,4,3,2,4,3,257,12,14,3,6,Full Stack,No,1428782
83.5,84.6,18364,Other,8.92,Tier 2 - Mid Colleges,DTU Delhi,ECE,1,1.0,3,1,0,3,4,2,1,134,5,11,2,1,Embedded Systems,No,1174408
91.7,87.8,4380,Female,8.81,Tier 1 - Other IIT/Top NIT,IIT Roorkee,ECE,1,0.4,6,1,2,3,3,3,0,165,4,11,1,3,IoT Development,No,2432827
86.1,86.2,29773,Male,8.12,Tier 2 - Mid Colleges,Thapar University,CSE,1,0.6,2,1,1,4,3,2,0,153,5,8,0,2,Full Stack,No,1285596
81.8,83.6,31579,Other,7.33,Tier 2 - Mid Colleges,Thapar University,CSE,2,1.9,3,2,3,2,3,3,2,179,7,19,3,3,Cyber Security,No,1297121
86.4,82.4,84427,Male,7.67,Tier 3 - Private/State,SRM Chennai,EE,1,0.9,4,1,3,3,3,2,2,137,5,8,2,0,Smart Grids,No,835599
84.5,70.6,4604,Male,9.04,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,ME,1,0.9,3,1,0,4,4,1,1,139,4,10,1,2,Thermal Engineering,No,2029530
87.0,72.1,1112,Female,7.37,Tier 1 - Top IIT,IIT Kanpur,CSE,0,0.0,6,1,1,3,2,3,2,111,2,4,1,3,Full Stack,No,3515026
90.3,77.6,3032,Male,8.06,Tier 1 - Other IIT/Top NIT,IIT Guwahati,EE,2,1.4,2,1,0,2,3,3,4,196,6,11,4,3,Renewable Energy,No,2233259
85.1,83.7,8035,Male,8.71,Tier 1 - Other IIT/Top NIT,NIT Warangal,Other,1,0.1,3,1,3,4,4,3,0,170,1,7,0,0,Management,No,2564716
90.6,80.8,18759,Other,9.22,Tier 2 - Mid Colleges,NSUT Delhi,ME,2,1.4,7,2,0,3,3,1,0,202,7,14,0,2,Thermal Engineering,No,1106418
84.3,89.0,4005,Other,9.73,Tier 1 - Other IIT/Top NIT,IIT Roorkee,ECE,2,1.6,6,2,1,2,2,3,1,206,4,12,1,3,IoT Development,No,2203968
81.2,85.1,37183,Female,8.99,Tier 2 - Mid Colleges,IIIT Bangalore,EE,2,1.2,7,2,1,1,3,2,2,214,4,9,3,1,Power Systems,Yes,1137990
75.0,75.4,36271,Other,10.54,Tier 2 - Mid Colleges,NSUT Delhi,EE,0,0.0,5,1,3,4,2,2,1,96,8,11,2,3,Renewable Energy,No,1385927
83.1,83.8,85957,Female,7.57,Tier 3 - Private/State,Jadavpur University,EE,2,1.8,3,2,2,2,3,1,3,223,6,5,0,3,Smart Grids,No,723039
82.5,79.0,55776,Male,8.37,Tier 3 - Private/State,KIIT Bhubaneswar,ME,2,0.1,1,1,0,3,2,2,2,200,7,7,4,5,Thermal Engineering,No,784990
83.3,71.3,48169,Male,8.17,Tier 3 - Private/State,VIT Vellore,Other,2,1.1,7,2,1,3,3,2,1,188,7,14,4,6,Management,No,838899
77.3,81.4,62431,Other,8.08,Tier 3 - Private/State,SRM Chennai,ECE,2,1.8,3,2,1,4,3,3,1,208,11,16,2,5,Embedded Systems,No,916461
87.8,78.0,57105,Other,9.42,Tier 3 - Private/State,VIT Vellore,ME,1,0.6,5,1,0,3,3,4,0,163,1,13,2,2,Automotive,No,945637
86.9,94.6,21978,Female,8.52,Tier 2 - Mid Colleges,NIT Calicut,ME,5,3.0,6,4,4,2,4,3,5,356,4,13,3,2,Automotive,No,1384526
92.6,87.3,7616,Female,9.42,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,CSE,4,2.4,7,3,3,3,4,2,3,326,7,14,4,3,Machine Learning,No,2415773
84.7,79.6,110167,Female,7.69,Tier 4 - Other,Private Engineering College,ECE,1,0.7,5,1,3,3,2,1,2,131,5,9,4,2,Embedded Systems,No,546066
84.0,83.0,43491,Female,7.69,Tier 3 - Private/State,SRM Chennai,ECE,1,0.7,6,1,1,3,3,1,1,163,5,13,3,3,Embedded Systems,Yes,750332
89.3,75.8,54772,Male,7.0,Tier 3 - Private/State,SRM Chennai,CSE,2,1.9,2,2,2,3,2,3,0,218,7,17,4,6,Cyber Security,Yes,890352
88.7,83.2,27925,Female,9.52,Tier 2 - Mid Colleges,NIT Rourkela,CSE,4,3.7,7,5,1,4,3,3,4,326,6,13,7,0,Machine Learning,Yes,1412817
78.9,84.8,10288,Male,7.79,Tier 2 - Mid Colleges,Thapar University,EE,0,0.0,1,1,1,3,2,5,0,106,7,13,1,2,Smart Grids,No,1517178
80.5,73.9,113062,Male,7.74,Tier 4 - Other,Regional Institute,Other,1,0.8,1,1,0,3,3,2,3,163,7,9,4,2,Core Engineering,No,557644
81.5,85.4,11307,Female,9.48,Tier 2 - Mid Colleges,NIT Calicut,CSE,0,0.0,2,1,0,4,3,2,0,107,6,8,1,2,Full Stack,No,1304137
80.3,67.6,5942,Other,9.37,Tier 1 - Other IIT/Top NIT,IIT Roorkee,CSE,1,0.6,3,1,2,3,3,3,1,155,7,8,3,1,Data Science,No,2379973
90.6,84.0,22739,Male,8.0,Tier 2 - Mid Colleges,Thapar University,ME,2,1.2,5,2,2,3,1,3,0,192,5,12,1,3,Automotive,No,1388099
72.4,86.9,1048,Other,8.27,Tier 1 - Top IIT,IIT Madras,Other,3,1.4,3,2,2,2,2,3,2,248,4,11,7,5,Research,No,3633839
78.4,84.2,71099,Female,8.79,Tier 3 - Private/State,KIIT Bhubaneswar,ECE,4,3.8,10,5,2,2,2,1,3,274,8,12,3,2,Embedded Systems,No,792660
90.8,72.2,74196,Female,8.78,Tier 3 - Private/State,PES University,ME,1,1.0,6,2,2,4,1,3,2,115,0,8,4,2,Automotive,Yes,982559
76.1,79.8,54257,Female,8.62,Tier 3 - Private/State,PES University,ME,3,1.3,3,1,2,2,2,2,2,227,7,11,3,3,Robotics,Yes,793064
90.6,86.7,37519,Female,7.95,Tier 2 - Mid Colleges,NSUT Delhi,Other,2,1.1,12,3,3,2,1,1,1,210,5,11,0,0,Core Engineering,No,1158267
82.7,81.9,25268,Female,7.58,Tier 2 - Mid Colleges,NIT Rourkela,ME,0,0.0,4,1,0,2,3,2,0,102,1,12,2,4,Robotics,No,1192371
80.4,82.3,22549,Female,8.12,Tier 2 - Mid Colleges,NIT Rourkela,EE,1,0.8,3,1,2,2,3,2,0,136,4,8,1,6,Smart Grids,Yes,1171742
86.3,82.5,8404,Female,8.1,Tier 1 - Other IIT/Top NIT,NIT Surathkal,ECE,0,0.0,4,1,1,2,2,4,2,103,4,13,2,3,VLSI Design,Yes,2394405
80.4,80.0,14858,Female,8.81,Tier 2 - Mid Colleges,Thapar University,ECE,4,3.7,9,5,1,4,2,3,2,305,7,21,5,5,IoT Development,No,1342898
92.9,97.4,159461,Male,8.77,Tier 4 - Other,Local State College,EE,1,0.8,3,1,2,3,1,1,0,172,7,21,3,3,Smart Grids,No,528806
86.0,99.2,93581,Female,7.91,Tier 3 - Private/State,SRM Chennai,EE,3,2.1,6,3,3,2,3,5,1,243,6,17,6,4,Power Systems,Yes,1053466
80.2,75.7,104650,Female,9.53,Tier 4 - Other,Community College,CSE,3,2.2,2,2,3,3,2,2,3,235,6,8,0,2,Data Science,No,592552
92.4,87.5,8842,Other,7.85,Tier 1 - Other IIT/Top NIT,IIT Guwahati,ECE,5,2.7,3,3,2,4,2,3,5,331,9,14,4,2,Embedded Systems,No,2414857
86.7,79.9,57115,Other,8.06,Tier 3 - Private/State,KIIT Bhubaneswar,ECE,1,0.6,5,1,0,4,2,1,3,185,5,3,4,0,VLSI Design,No,786812
79.9,74.8,32240,Female,8.62,Tier 2 - Mid Colleges,Thapar University,Other,3,2.5,6,3,5,2,2,2,1,235,8,15,5,4,Core Engineering,No,1302006
88.1,100.7,56177,Other,8.76,Tier 3 - Private/State,KIIT Bhubaneswar,ME,2,1.0,4,1,5,2,4,2,2,200,6,12,4,3,Thermal Engineering,No,877276
84.7,84.9,250000,Female,9.5,Tier 4 - Other,Regional Institute,Other,0,0.0,1,1,1,3,3,2,0,77,8,10,4,4,Core Engineering,No,566130
86.5,93.6,29528,Male,8.27,Tier 2 - Mid Colleges,NIT Calicut,ECE,0,0.0,5,1,1,3,3,1,0,89,5,8,4,2,Embedded Systems,No,1145130
93.3,83.4,16643,Female,8.42,Tier 2 - Mid Colleges,IIIT Bangalore,Other,0,0.0,3,1,4,4,2,2,0,85,5,12,2,2,Research,No,1337938
84.6,85.2,10618,Male,9.47,Tier 2 - Mid Colleges,NIT Calicut,CSE,1,0.8,3,1,0,3,3,1,2,155,2,12,2,2,Full Stack,No,1129774
82.5,72.2,150052,Male,8.44,Tier 4 - Other,Regional Institute,ME,1,0.8,2,1,0,5,3,4,0,155,3,16,1,2,Robotics,No,689465
82.7,72.3,22607,Female,8.2,Tier 2 - Mid Colleges,NIT Rourkela,Other,2,0.9,1,1,5,2,3,3,2,204,9,13,3,0,Management,No,1434458
81.6,73.5,40967,Male,7.65,Tier 3 - Private/State,VIT Vellore,ECE,3,2.8,4,3,1,3,3,3,0,245,6,9,5,1,IoT Development,No,893439
78.0,80.1,11341,Male,7.72,Tier 2 - Mid Colleges,DTU Delhi,ECE,1,0.6,8,2,2,3,4,5,2,166,5,11,5,0,VLSI Design,No,1486854
85.8,81.1,53223,Male,8.19,Tier 3 - Private/State,SRM Chennai,Other,1,0.9,3,1,1,3,2,2,1,165,6,14,2,5,Management,No,823678
85.7,81.2,7647,Female,6.88,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,CSE,1,0.9,5,1,3,3,3,4,2,165,8,11,1,1,Cyber Security,Yes,2575647
84.5,83.5,22972,Male,9.04,Tier 2 - Mid Colleges,NSUT Delhi,ECE,2,1.3,8,2,1,4,3,3,0,230,7,10,2,1,VLSI Design,No,1346808
82.5,87.5,41329,Other,10.0,Tier 3 - Private/State,PES University,ECE,2,1.6,5,2,1,3,3,3,0,196,4,10,4,1,IoT Development,No,855000
84.2,79.4,5745,Other,10.3,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,EE,4,2.9,5,3,3,3,3,4,2,305,5,17,2,3,Renewable Energy,No,2593965
85.9,95.0,14107,Female,9.31,Tier 2 - Mid Colleges,NIT Rourkela,ME,0,0.0,4,1,2,4,3,3,1,91,6,10,0,1,Automotive,No,1462514
89.7,83.1,182158,Male,8.38,Tier 4 - Other,Local State College,Other,0,0.0,2,1,0,3,1,2,0,96,2,9,2,5,Management,No,539792
81.1,92.2,59808,Other,8.28,Tier 3 - Private/State,PES University,ME,1,1.0,2,1,2,1,3,2,2,136,4,8,2,3,Robotics,No,756555
87.5,71.9,15953,Female,7.49,Tier 2 - Mid Colleges,IIIT Bangalore,EE,0,0.0,2,1,0,3,2,1,0,98,6,1,1,1,Renewable Energy,No,1111210
86.5,86.6,12439,Female,7.75,Tier 2 - Mid Colleges,DTU Delhi,CSE,2,0.8,7,2,2,3,4,2,3,189,8,14,2,2,Machine Learning,No,1272225
82.7,84.8,40608,Other,10.71,Tier 3 - Private/State,KIIT Bhubaneswar,Other,2,2.0,5,3,1,2,2,2,2,222,6,16,1,0,Management,No,814132
78.7,75.4,8081,Other,8.54,Tier 1 - Other IIT/Top NIT,NIT Warangal,ME,1,0.4,4,1,0,2,3,4,0,149,10,17,2,2,Automotive,No,2377584
89.5,92.1,77549,Male,8.47,Tier 3 - Private/State,PES University,ME,3,1.0,3,1,4,3,3,2,3,247,10,15,6,2,Automotive,No,906742
82.1,80.5,156150,Female,8.11,Tier 4 - Other,Local State College,ME,4,2.6,12,5,3,4,3,2,2,282,7,16,4,2,Automotive,No,612009
86.6,74.2,2820,Other,9.26,Tier 1 - Other IIT/Top NIT,IIT Guwahati,EE,0,0.0,3,1,0,2,3,3,0,92,1,9,4,3,Smart Grids,No,2216547
84.9,79.8,2617,Male,8.01,Tier 1 - Other IIT/Top NIT,IIT Roorkee,EE,1,0.4,6,1,1,3,3,2,0,185,7,9,3,3,Power Systems,No,2135981
87.2,68.9,22934,Other,10.45,Tier 2 - Mid Colleges,Thapar University,CSE,0,0.0,3,1,0,4,3,1,0,109,2,3,1,3,Data Science,No,1125230
