10th_percent,12th_percent,jee_rank,gender,cgpa,college_tier,college_name,branch,experience,experience_field,num_projects,expertise_level,num_internships,soft_skill_rating,aptitude_rating,dsa_level,num_hackathons,competitive_coding_solved,num_repos,github_activities,linkedin_posts,num_certifications,domain,referral,salary
88.8,79.4,55913,Male,7.62,Tier 3 - Private/State,SRM Chennai,EE,0,0,1,1,1,2,3,3,0,104,5,11,2,2,Smart Grids,No,1161952
86.9,76.7,55617,Male,8.27,Tier 3 - Private/State,Jadavpur University,ME,1,2,8,3,0,3,3,4,2,145,7,12,2,1,Thermal Engineering,No,1247543
90.5,75.5,63435,Female,8.61,Tier 3 - Private/State,PES University,ECE,1,2,8,3,2,2,4,4,2,169,7,7,4,2,VLSI Design,No,1822850
88.1,69.7,29145,Male,9.77,Tier 2 - Mid Colleges,NIT Rourkela,EE,0,0,5,1,1,4,4,2,3,89,2,14,2,0,Renewable Energy,No,1810271
82.4,72.8,773,Male,6.71,Tier 1 - Top IIT,IIT Kanpur,Other,4,3,7,4,6,3,4,3,2,323,6,15,1,1,Management,No,4900548
89.6,81.7,34845,Other,8.78,Tier 2 - Mid Colleges,NSUT Delhi,ME,2,4,9,5,1,3,4,4,0,187,10,14,4,1,Thermal Engineering,No,2166389
92.7,80.3,5892,Other,6.99,Tier 1 - Other IIT/Top NIT,IIT Roorkee,ECE,2,0,6,1,1,2,4,2,2,200,10,15,2,2,IoT Development,Yes,3342947
89.7,96.6,4345,Female,8.41,Tier 1 - Other IIT/Top NIT,IIT Guwahati,ECE,2,5,5,5,2,3,2,2,2,198,8,15,2,1,VLSI Design,No,3856925
77.9,85.9,21408,Other,7.43,Tier 2 - Mid Colleges,NSUT Delhi,EE,1,0,9,1,2,2,3,3,1,153,2,9,2,3,Renewable Energy,No,1861858
93.8,85.3,50316,Female,7.44,Tier 3 - Private/State,Jadavpur University,EE,2,4,7,5,1,4,3,3,1,190,4,10,2,2,Smart Grids,No,1362534
88.1,82.3,82848,Male,8.25,Tier 3 - Private/State,KIIT Bhubaneswar,ME,4,0,6,1,3,2,3,4,0,309,6,18,7,4,Thermal Engineering,Yes,1375458
80.5,65.9,20160,Male,8.91,Tier 2 - Mid Colleges,NIT Rourkela,Other,3,1,8,2,3,4,3,3,1,234,7,12,2,2,Management,No,1993505
82.4,82.8,32148,Other,9.59,Tier 2 - Mid Colleges,IIIT Bangalore,ECE,1,1,3,1,5,4,3,3,1,141,7,12,2,6,Embedded Systems,No,2408970
85.9,82.5,38453,Other,8.18,Tier 2 - Mid Colleges,NIT Rourkela,ME,1,0,4,1,1,3,2,3,2,138,4,14,4,2,Automotive,No,1798718
88.4,81.2,57159,Female,9.12,Tier 3 - Private/State,VIT Vellore,ME,1,0,5,1,1,4,5,2,3,159,8,7,2,0,Automotive,No,1144373
91.3,71.1,20210,Female,9.55,Tier 2 - Mid Colleges,DTU Delhi,CSE,1,0,1,1,0,4,3,2,2,117,7,7,1,0,Machine Learning,No,2439800
87.1,95.6,8484,Female,10.0,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,CSE,0,0,5,1,2,4,2,4,0,101,4,13,2,3,Cyber Security,No,3710128
89.9,90.3,52525,Female,9.7,Tier 3 - Private/State,SRM Chennai,ECE,3,3,6,4,3,3,2,2,2,224,3,8,5,6,Embedded Systems,No,1509368
86.1,89.5,2296,Male,9.07,Tier 1 - Top IIT,IIT Bombay,CSE,3,2,4,2,2,2,2,1,3,240,6,14,3,3,Cyber Security,No,5458996
80.4,96.0,48395,Female,7.91,Tier 3 - Private/State,SRM Chennai,CSE,5,3,9,4,1,2,3,3,2,363,4,20,3,3,Machine Learning,No,1982751
86.8,82.2,7162,Male,9.49,Tier 1 - Other IIT/Top NIT,NIT Warangal,ECE,1,2,3,2,0,3,3,1,0,150,5,8,2,2,IoT Development,No,2989413
86.8,81.0,35262,Male,8.33,Tier 2 - Mid Colleges,Thapar University,Other,1,1,2,1,0,2,2,3,1,165,2,10,2,0,Core Engineering,No,1755613
86.0,80.6,12047,Female,7.4,Tier 2 - Mid Colleges,NIT Calicut,CSE,1,1,5,2,1,5,4,3,1,170,4,7,1,2,Full Stack,No,2447300
80.6,83.7,4270,Other,8.61,Tier 1 - Other IIT/Top NIT,IIT Roorkee,CSE,1,0,2,1,0,3,1,1,1,145,8,14,1,3,Data Science,No,3446292
91.7,74.2,49703,Male,8.24,Tier 3 - Private/State,PES University,ME,1,3,3,3,0,3,3,4,4,136,3,12,3,0,Automotive,No,1257077
77.4,67.2,21759,Other,8.94,Tier 2 - Mid Colleges,NSUT Delhi,Other,3,3,7,4,0,3,4,2,3,265,5,12,3,2,Research,No,1895577
92.0,71.4,23253,Female,7.9,Tier 2 - Mid Colleges,DTU Delhi,CSE,3,1,7,2,1,3,2,2,5,245,8,9,5,0,Data Science,No,2620526
88.1,82.4,53453,Female,7.79,Tier 3 - Private/State,PES University,ME,2,2,7,3,2,3,3,3,1,201,4,12,5,0,Automotive,No,1250741
86.1,82.2,40797,Female,7.81,Tier 3 - Private/State,PES University,ME,1,0,3,1,2,3,2,3,1,143,6,15,3,0,Robotics,No,1111700
91.8,90.9,8867,Female,8.86,Tier 1 - Other IIT/Top NIT,NIT Trichy,Other,1,2,3,2,2,4,3,1,1,139,7,16,5,3,Core Engineering,No,2603745
86.6,76.8,85622,Female,10.0,Tier 3 - Private/State,VIT Vellore,ME,0,0,4,1,0,4,3,3,0,91,2,7,0,1,Robotics,No,1134706
86.0,73.8,43822,Female,8.36,Tier 3 - Private/State,VIT Vellore,EE,0,0,4,1,0,3,4,2,1,93,3,7,1,2,Smart Grids,Yes,1304216
80.0,86.6,4227,Female,10.0,Tier 1 - Other IIT/Top NIT,NIT Surathkal,ECE,1,2,6,3,3,3,3,4,1,133,6,11,1,4,VLSI Design,No,4080374
94.0,86.3,738,Female,8.54,Tier 1 - Top IIT,IIT Kanpur,ECE,2,3,9,4,0,3,3,3,2,205,4,12,1,0,IoT Development,No,5043551
81.2,75.0,11808,Male,8.66,Tier 2 - Mid Colleges,NIT Rourkela,ECE,0,0,3,1,0,4,2,1,0,84,0,7,1,3,IoT Development,No,1854747
86.6,75.0,16276,Female,7.26,Tier 2 - Mid Colleges,IIIT Bangalore,EE,2,2,6,3,1,3,2,2,1,187,8,11,0,1,Power Systems,No,1771829
91.1,78.5,26370,Female,8.62,Tier 2 - Mid Colleges,BIT Mesra,CSE,1,1,4,1,1,4,2,3,1,153,7,10,1,3,Data Science,Yes,2932906
78.4,75.0,31494,Other,7.62,Tier 2 - Mid Colleges,NIT Rourkela,ECE,1,0,2,1,0,3,2,3,1,129,7,7,4,2,Embedded Systems,No,2143857
82.9,78.5,106620,Other,10.0,Tier 4 - Other,Private Engineering College,ECE,1,0,6,1,2,3,3,2,0,132,4,16,1,3,VLSI Design,No,959313
83.8,88.3,89651,Female,8.35,Tier 3 - Private/State,Manipal Institute,Other,3,3,3,3,6,4,3,2,1,261,5,10,2,2,Core Engineering,No,1306563
84.3,73.4,41217,Other,8.04,Tier 3 - Private/State,KIIT Bhubaneswar,ME,2,1,4,1,5,2,5,3,1,206,4,16,3,1,Thermal Engineering,No,1248681
80.3,87.7,41448,Female,8.2,Tier 3 - Private/State,PES University,Other,1,0,2,1,1,2,4,1,2,142,9,14,3,2,Core Engineering,No,1093382
86.6,80.4,66709,Male,8.99,Tier 3 - Private/State,VIT Vellore,ECE,2,2,1,2,4,3,3,2,3,203,6,11,1,3,Embedded Systems,No,1541230
86.7,79.7,60581,Female,8.22,Tier 3 - Private/State,SRM Chennai,Other,3,2,5,3,5,5,3,3,2,266,5,18,5,2,Research,No,1402719
78.1,82.1,58701,Male,8.67,Tier 3 - Private/State,VIT Vellore,CSE,4,1,4,1,3,3,2,2,3,274,2,20,2,2,Full Stack,No,1504423
78.4,91.4,44331,Male,7.91,Tier 3 - Private/State,PES University,ME,1,0,4,1,0,3,2,2,3,150,3,9,3,1,Robotics,No,1153586
84.0,72.0,15245,Female,9.02,Tier 2 - Mid Colleges,NIT Rourkela,Other,2,0,5,1,2,1,3,2,4,206,5,10,3,0,Management,No,1676641
83.4,82.6,3359,Female,8.89,Tier 1 - Other IIT/Top NIT,IIT Guwahati,CSE,1,0,7,1,1,5,4,2,1,146,3,10,2,0,Machine Learning,No,3766042
88.4,67.0,13733,Female,7.84,Tier 2 - Mid Colleges,NIT Calicut,EE,2,1,2,1,2,4,4,2,2,209,3,11,4,2,Power Systems,No,1743340
88.9,77.7,12300,Male,8.33,Tier 2 - Mid Colleges,Thapar University,ECE,3,2,6,3,2,2,2,2,2,250,4,15,4,3,VLSI Design,No,2627721
89.8,81.7,68404,Male,7.61,Tier 3 - Private/State,VIT Vellore,ECE,1,1,7,2,0,3,3,4,1,164,5,15,0,3,IoT Development,No,1490685
80.7,84.8,33401,Male,8.69,Tier 2 - Mid Colleges,IIIT Bangalore,Other,2,0,3,1,1,4,3,3,1,228,6,14,1,2,Core Engineering,No,1878325
86.5,85.3,5312,Male,8.43,Tier 1 - Other IIT/Top NIT,NIT Warangal,CSE,2,0,2,1,1,2,2,3,2,182,9,17,4,0,Cyber Security,No,3453218
77.4,89.6,13929,Male,7.05,Tier 2 - Mid Colleges,NSUT Delhi,Other,2,1,5,2,0,5,5,3,1,201,2,15,1,1,Research,No,1839508
85.4,89.4,1315,Male,9.08,Tier 1 - Top IIT,IIT Delhi,EE,3,1,6,2,1,4,2,2,0,231,11,8,3,2,Renewable Energy,Yes,4778598
90.3,79.1,8776,Female,9.48,Tier 1 - Other IIT/Top NIT,IIT Roorkee,CSE,1,1,6,2,1,2,2,4,2,152,7,11,3,6,Machine Learning,Yes,4854214
88.6,73.7,28271,Other,8.78,Tier 2 - Mid Colleges,NSUT Delhi,CSE,1,0,2,1,2,3,4,3,1,125,5,15,2,3,Data Science,No,2507076
88.8,75.1,35032,Male,9.1,Tier 2 - Mid Colleges,Thapar University,ECE,1,1,8,2,1,3,4,4,2,143,3,8,4,1,IoT Development,No,2208361
85.5,78.4,36762,Female,9.58,Tier 2 - Mid Colleges,NSUT Delhi,CSE,2,2,5,3,1,3,4,3,1,220,7,12,2,4,Cyber Security,No,2481791
76.6,78.3,8380,Female,8.51,Tier 1 - Other IIT/Top NIT,NIT Surathkal,EE,1,0,1,1,2,4,4,3,0,156,5,7,2,1,Renewable Energy,No,2723022
85.0,78.2,13666,Female,9.18,Tier 2 - Mid Colleges,NSUT Delhi,ME,0,0,3,1,0,2,4,3,0,107,1,14,1,4,Robotics,Yes,1905609
85.5,85.6,29295,Female,7.32,Tier 2 - Mid Colleges,NIT Rourkela,Other,1,0,6,1,1,3,3,3,1,145,5,6,1,0,Research,No,1720964
78.7,87.3,2965,Other,10.0,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,Other,2,1,0,1,1,3,3,2,3,230,3,13,4,1,Core Engineering,No,2658596
75.2,78.3,28558,Male,8.02,Tier 2 - Mid Colleges,DTU Delhi,ECE,0,0,3,1,2,3,4,2,0,93,5,11,2,4,VLSI Design,No,2252559
81.0,90.0,62046,Other,7.7,Tier 3 - Private/State,PES University,CSE,3,1,10,3,4,3,2,3,0,223,5,9,6,2,Data Science,No,1785501
95.7,84.2,45354,Male,8.73,Tier 3 - Private/State,Jadavpur University,ME,4,3,7,4,4,4,3,3,2,277,11,19,0,2,Thermal Engineering,No,1462727
72.5,80.6,60068,Male,8.86,Tier 3 - Private/State,Jadavpur University,ECE,4,5,3,5,3,3,2,3,1,294,6,15,3,4,IoT Development,No,1559635
92.9,90.6,27856,Other,7.45,Tier 2 - Mid Colleges,BIT Mesra,CSE,3,4,4,4,3,3,4,1,5,242,5,8,4,2,Machine Learning,No,2848887
90.1,88.6,106936,Male,8.32,Tier 4 - Other,Regional Institute,ECE,3,3,7,4,2,2,2,4,2,260,6,11,2,0,Embedded Systems,No,1051501
88.6,78.4,3804,Male,9.69,Tier 1 - Other IIT/Top NIT,IIT Guwahati,ECE,1,1,3,1,2,3,3,1,2,138,8,19,5,2,Embedded Systems,No,3231654
92.3,77.4,20260,Female,9.08,Tier 2 - Mid Colleges,NIT Calicut,ME,1,0,4,1,1,3,3,1,0,159,4,7,4,4,Thermal Engineering,Yes,1966393
78.2,73.2,13070,Female,9.14,Tier 2 - Mid Colleges,IIIT Bangalore,ME,1,2,5,3,2,3,4,1,2,156,6,7,1,4,Robotics,No,1793520
80.5,74.5,6842,Female,9.38,Tier 1 - Other IIT/Top NIT,IIT Roorkee,CSE,0,0,2,1,3,3,4,1,1,95,6,6,2,2,Full Stack,No,3268171
78.5,85.4,17499,Male,7.25,Tier 2 - Mid Colleges,NSUT Delhi,ECE,3,3,8,4,5,2,3,3,2,258,6,12,5,5,Embedded Systems,No,2417785
77.1,77.1,44965,Female,8.72,Tier 3 - Private/State,VIT Vellore,ME,0,0,2,1,1,2,3,1,1,85,4,6,1,0,Thermal Engineering,No,1117926
81.2,76.7,56576,Male,8.79,Tier 3 - Private/State,VIT Vellore,ME,3,2,8,3,2,4,3,3,0,266,6,12,4,5,Robotics,No,1391939
86.5,75.0,83707,Female,7.4,Tier 3 - Private/State,PES University,ME,0,0,3,1,0,2,3,1,1,105,5,10,3,3,Robotics,Yes,1191935
86.0,69.7,73405,Male,9.94,Tier 3 - Private/State,VIT Vellore,ME,1,2,3,2,1,4,4,1,3,137,5,14,1,3,Robotics,No,1155373
86.7,72.8,30742,Male,8.62,Tier 2 - Mid Colleges,NSUT Delhi,CSE,1,1,4,1,3,3,3,2,1,137,5,16,2,0,Data Science,No,2558210
78.9,82.6,8362,Other,9.91,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,CSE,1,0,3,1,2,3,2,3,0,139,4,10,1,2,Machine Learning,No,3864147
86.0,72.6,172534,Other,10.0,Tier 4 - Other,Private Engineering College,EE,0,0,3,1,0,3,4,2,1,126,3,4,1,3,Power Systems,No,714482
84.3,76.0,16020,Other,8.79,Tier 2 - Mid Colleges,Thapar University,EE,3,2,4,2,1,3,3,3,3,254,6,12,4,3,Smart Grids,Yes,2243215
86.1,64.4,2541,Female,10.0,Tier 1 - Other IIT/Top NIT,NIT Warangal,ECE,1,2,2,2,2,4,3,3,2,170,3,15,2,0,Embedded Systems,No,3473481
80.3,78.8,7067,Male,8.9,Tier 1 - Other IIT/Top NIT,IIT Roorkee,CSE,2,1,3,1,4,3,2,3,2,205,2,10,1,3,Cyber Security,No,3594826
85.6,90.5,8726,Male,7.84,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,ECE,1,1,1,1,2,5,2,3,0,155,4,11,2,2,VLSI Design,No,3581783
91.4,75.3,12334,Female,7.91,Tier 2 - Mid Colleges,NIT Calicut,ECE,3,3,2,3,4,2,3,1,2,265,5,12,3,1,VLSI Design,No,2387700
84.9,71.2,44669,Male,6.76,Tier 3 - Private/State,PES University,ME,1,1,7,2,0,4,2,2,3,170,8,11,3,2,Robotics,No,1177005
83.2,69.0,24356,Other,8.86,Tier 2 - Mid Colleges,BIT Mesra,CSE,1,1,2,1,1,2,5,3,0,146,5,19,4,2,Full Stack,No,2155363
82.8,86.6,20227,Female,9.06,Tier 2 - Mid Colleges,NIT Rourkela,ECE,2,0,4,1,2,1,3,3,3,240,7,11,2,2,VLSI Design,No,2324309
81.1,84.6,166290,Male,9.34,Tier 4 - Other,Local State College,ME,0,0,2,1,1,3,5,3,2,90,6,7,5,1,Thermal Engineering,No,781500
84.4,81.7,250000,Male,7.97,Tier 4 - Other,Community College,EE,0,0,6,1,1,2,3,3,0,116,6,7,1,1,Renewable Energy,No,756884
81.7,88.7,18774,Male,9.63,Tier 2 - Mid Colleges,NIT Rourkela,CSE,6,5,6,5,5,4,2,3,0,394,7,14,7,5,Data Science,No,3166344
91.1,76.8,87648,Female,8.5,Tier 3 - Private/State,VIT Vellore,ME,0,0,0,1,1,3,2,1,1,100,5,9,3,4,Robotics,No,1089420
82.8,81.0,17217,Other,10.0,Tier 2 - Mid Colleges,NIT Rourkela,CSE,2,1,8,2,2,2,3,5,1,203,9,8,3,7,Data Science,No,2756383
85.4,83.5,31588,Female,8.62,Tier 2 - Mid Colleges,NSUT Delhi,CSE,1,1,6,2,2,3,3,2,1,140,6,16,3,1,Full Stack,Yes,2540654
85.2,78.0,4145,Other,8.61,Tier 1 - Other IIT/Top NIT,IIT Guwahati,ECE,1,0,4,1,0,3,4,4,0,147,6,13,4,1,VLSI Design,No,3672003
82.2,71.2,11310,Male,9.26,Tier 2 - Mid Colleges,DTU Delhi,Other,1,0,7,1,2,2,3,4,1,145,7,10,2,2,Research,No,1928019
75.6,86.5,4436,Other,9.96,Tier 1 - Other IIT/Top NIT,IIT Guwahati,CSE,0,0,3,1,1,5,4,3,0,80,7,14,4,4,Data Science,No,3728400
77.0,85.2,74073,Male,8.87,Tier 3 - Private/State,Manipal Institute,ME,3,5,6,5,0,3,4,3,0,259,6,12,6,1,Thermal Engineering,No,1414909
87.6,75.6,64419,Female,8.91,Tier 3 - Private/State,SRM Chennai,ME,2,1,4,1,1,4,3,4,0,169,5,13,5,0,Thermal Engineering,No,1257241
87.1,77.5,2462,Female,8.04,Tier 1 - Top IIT,IIT Kharagpur,EE,2,0,3,1,1,3,3,2,2,201,10,20,4,1,Power Systems,Yes,4503509
82.6,87.5,1780,Female,8.45,Tier 1 - Top IIT,IIT Bombay,Other,1,0,2,1,1,3,1,1,1,142,7,9,1,2,Management,No,3786234
79.5,70.4,10516,Other,7.67,Tier 2 - Mid Colleges,DTU Delhi,ME,2,1,4,1,2,3,3,3,1,203,5,9,4,0,Thermal Engineering,No,1847448
86.0,76.1,80912,Other,8.86,Tier 3 - Private/State,Manipal Institute,CSE,1,0,4,1,0,2,2,1,3,150,5,9,1,2,Machine Learning,Yes,1753611
93.7,77.3,6934,Other,8.01,Tier 1 - Other IIT/Top NIT,NIT Surathkal,CSE,2,0,3,1,3,2,5,3,1,179,5,8,3,2,Full Stack,No,3365969
88.5,85.6,9637,Male,8.83,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,CSE,2,1,4,1,4,4,2,4,1,179,10,10,2,7,Machine Learning,No,4174491
84.5,73.5,40422,Male,8.3,Tier 3 - Private/State,VIT Vellore,EE,2,3,2,3,2,4,2,3,0,192,5,15,4,3,Power Systems,Yes,1486608
89.0,85.5,45856,Other,8.82,Tier 3 - Private/State,SRM Chennai,ME,3,0,6,1,2,2,3,3,1,223,6,8,3,3,Robotics,No,1246207
85.0,67.5,41395,Female,9.16,Tier 3 - Private/State,KIIT Bhubaneswar,Other,0,0,0,1,0,2,2,3,0,98,5,12,0,4,Research,No,1182838
81.7,81.3,37519,Other,9.49,Tier 2 - Mid Colleges,NIT Calicut,ECE,2,4,5,5,4,3,2,3,0,174,4,18,3,2,VLSI Design,No,2762093
83.7,74.8,16306,Male,8.45,Tier 2 - Mid Colleges,Thapar University,ECE,0,0,3,1,2,3,4,4,0,89,1,6,3,4,Embedded Systems,No,2292271
83.8,66.6,193705,Male,8.98,Tier 4 - Other,Local State College,ME,2,2,7,3,1,2,2,3,0,202,3,11,1,4,Automotive,Yes,901861
87.7,76.5,44808,Other,8.37,Tier 3 - Private/State,VIT Vellore,CSE,0,0,4,1,2,2,3,4,1,103,7,9,3,3,Full Stack,No,1520622
86.4,75.4,9658,Other,9.19,Tier 1 - Other IIT/Top NIT,NIT Trichy,CSE,4,2,3,2,6,3,3,4,5,313,6,15,5,2,Cyber Security,No,4065503
84.3,91.0,53729,Male,10.0,Tier 3 - Private/State,SRM Chennai,ECE,2,1,3,1,3,1,4,2,2,226,6,10,2,4,VLSI Design,No,1640584
72.3,81.0,18544,Male,8.68,Tier 2 - Mid Colleges,Thapar University,CSE,2,1,4,1,2,3,3,3,2,195,4,19,5,3,Full Stack,No,2361941
89.9,77.0,9102,Male,9.54,Tier 1 - Other IIT/Top NIT,NIT Trichy,CSE,0,0,3,1,1,2,2,4,2,108,5,14,0,2,Full Stack,No,3328196
86.1,76.9,15963,Male,7.97,Tier 2 - Mid Colleges,NIT Calicut,EE,2,0,1,1,3,3,3,4,2,205,6,14,1,1,Power Systems,No,1772693
85.3,76.2,115392,Female,7.55,Tier 4 - Other,Private Engineering College,EE,0,0,3,1,0,3,3,2,0,98,6,13,2,3,Renewable Energy,No,699095
87.4,85.2,7606,Male,7.25,Tier 1 - Other IIT/Top NIT,IIT Roorkee,CSE,2,0,4,1,2,3,3,4,0,163,2,16,1,5,Cyber Security,No,3766926
87.7,92.7,137415,Female,8.19,Tier 4 - Other,Private Engineering College,ECE,1,0,4,1,5,3,1,2,1,144,8,9,3,3,IoT Development,No,865452
89.7,83.3,48408,Male,9.73,Tier 3 - Private/State,Jadavpur University,CSE,1,0,9,1,2,3,3,3,2,144,6,12,3,1,Cyber Security,No,1634084
84.0,71.6,3092,Male,6.64,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,ECE,2,1,8,2,4,3,4,2,2,204,4,9,2,0,Embedded Systems,No,3431049
91.9,79.1,28343,Other,8.7,Tier 2 - Mid Colleges,DTU Delhi,ECE,2,3,2,3,2,4,3,2,1,192,6,8,2,0,IoT Development,No,2258014
86.1,73.6,16705,Male,9.88,Tier 2 - Mid Colleges,IIIT Bangalore,CSE,1,3,1,3,2,2,4,2,4,138,8,6,2,1,Cyber Security,No,2498062
94.5,77.3,30982,Female,9.93,Tier 2 - Mid Colleges,Thapar University,ECE,1,0,3,1,1,2,3,2,0,154,6,7,1,1,VLSI Design,No,2342118
78.6,82.7,26928,Female,9.78,Tier 2 - Mid Colleges,DTU Delhi,CSE,2,0,3,1,3,3,2,1,2,176,2,17,2,4,Full Stack,No,2075501
78.5,75.1,61548,Female,8.46,Tier 3 - Private/State,SRM Chennai,ECE,2,7,2,5,0,2,3,2,3,154,9,13,3,0,Embedded Systems,No,1593028
83.9,81.5,18061,Male,8.42,Tier 2 - Mid Colleges,DTU Delhi,ECE,0,0,4,1,2,3,2,3,2,91,2,3,3,1,Embedded Systems,No,2025480
81.9,90.4,23459,Male,8.31,Tier 2 - Mid Colleges,NSUT Delhi,CSE,3,2,6,3,2,3,4,3,1,243,4,7,7,7,Full Stack,No,2535092
95.1,75.7,19388,Female,8.77,Tier 2 - Mid Colleges,NIT Calicut,EE,3,1,6,2,2,3,4,2,1,227,4,17,3,4,Smart Grids,No,1830974
82.6,77.8,7485,Other,8.48,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,Other,1,0,4,1,0,4,4,2,1,144,8,9,1,3,Management,No,2576192
85.2,89.9,14094,Other,8.62,Tier 2 - Mid Colleges,IIIT Bangalore,ECE,0,0,3,1,2,4,4,2,0,117,6,6,5,4,IoT Development,No,1981839
83.7,74.6,35087,Female,8.42,Tier 2 - Mid Colleges,NIT Calicut,Other,1,1,5,2,0,3,3,3,2,138,3,20,2,1,Core Engineering,Yes,1964315
79.6,78.3,2253,Female,8.15,Tier 1 - Top IIT,IIT Kharagpur,CSE,1,0,3,1,3,2,3,1,1,137,5,11,2,1,Cyber Security,No,5065418
86.2,68.9,25081,Other,10.0,Tier 2 - Mid Colleges,Thapar University,ME,0,0,2,1,2,3,3,3,1,96,4,4,1,3,Automotive,No,1859162
89.9,78.9,40993,Other,6.44,Tier 3 - Private/State,Manipal Institute,ME,1,1,1,1,0,3,2,3,0,162,8,16,4,1,Automotive,No,1176857
82.3,71.4,15220,Other,7.26,Tier 2 - Mid Colleges,NIT Calicut,ECE,3,2,6,3,4,4,1,3,3,263,4,10,1,4,Embedded Systems,No,2465005
83.5,88.8,9250,Other,7.66,Tier 1 - Other IIT/Top NIT,IIT Guwahati,ECE,1,0,2,1,2,3,4,3,1,142,3,10,1,1,Embedded Systems,No,3103165
84.9,81.6,9418,Female,8.82,Tier 1 - Other IIT/Top NIT,NIT Surathkal,CSE,1,0,2,1,1,2,2,1,1,159,8,12,3,3,Full Stack,No,3095191
89.4,87.9,30031,Female,9.5,Tier 2 - Mid Colleges,NSUT Delhi,Other,0,0,6,1,0,3,1,1,1,86,3,4,3,4,Core Engineering,No,1546794
90.3,82.0,26685,Male,7.22,Tier 2 - Mid Colleges,NIT Rourkela,EE,0,0,2,1,4,4,3,2,1,78,5,10,1,1,Smart Grids,No,1659418
82.5,76.8,101647,Other,9.06,Tier 4 - Other,Local State College,ME,4,7,9,5,3,2,4,2,0,312,7,16,3,6,Thermal Engineering,No,853032
85.4,81.5,19618,Male,9.39,Tier 2 - Mid Colleges,BIT Mesra,ECE,4,6,3,5,2,3,4,3,1,303,10,16,5,3,IoT Development,No,2589809
83.5,79.4,229024,Male,8.03,Tier 4 - Other,Private Engineering College,CSE,1,2,5,3,1,3,4,4,2,160,2,13,1,2,Cyber Security,No,1036814
87.3,76.5,8099,Other,7.83,Tier 1 - Other IIT/Top NIT,NIT Warangal,CSE,0,0,5,1,1,3,3,5,1,97,6,17,3,2,Data Science,No,4106822
86.9,78.3,20492,Other,7.2,Tier 2 - Mid Colleges,BIT Mesra,ME,0,0,4,1,1,1,2,3,2,99,5,12,1,2,Automotive,No,1617698
87.7,88.3,42493,Male,9.73,Tier 3 - Private/State,SRM Chennai,ECE,1,0,2,1,0,4,3,2,1,121,3,12,2,1,IoT Development,No,1335419
85.2,76.5,49555,Male,9.6,Tier 3 - Private/State,VIT Vellore,EE,1,2,3,2,2,3,3,1,0,133,2,10,2,2,Renewable Energy,No,1189008
86.3,75.5,15336,Other,9.09,Tier 2 - Mid Colleges,NIT Rourkela,CSE,0,0,4,1,0,3,4,4,3,85,3,10,2,2,Cyber Security,No,2443021
81.3,67.7,44889,Male,8.38,Tier 3 - Private/State,SRM Chennai,Other,2,3,4,3,2,4,2,4,2,198,8,15,2,3,Management,No,1316789
87.1,80.1,6567,Other,9.1,Tier 1 - Other IIT/Top NIT,IIT Roorkee,ME,1,0,3,1,2,4,2,1,1,142,8,16,1,2,Automotive,No,2523524
89.2,88.8,22421,Male,10.0,Tier 2 - Mid Colleges,IIIT Bangalore,CSE,0,0,3,1,0,3,4,1,0,94,8,9,5,4,Cyber Security,No,2168409
84.9,76.0,6593,Male,9.24,Tier 1 - Other IIT/Top NIT,IIT Roorkee,CSE,1,1,2,1,1,4,4,3,0,145,8,10,4,2,Full Stack,No,3496448
74.6,84.7,30843,Female,8.71,Tier 2 - Mid Colleges,DTU Delhi,EE,1,0,7,1,2,2,4,2,2,157,4,14,5,4,Power Systems,Yes,1928786
90.7,87.4,250000,Male,7.84,Tier 4 - Other,Private Engineering College,ECE,2,1,5,2,4,3,3,2,1,217,4,15,4,4,VLSI Design,No,1004281
85.2,87.3,9465,Female,8.17,Tier 1 - Other IIT/Top NIT,NIT Surathkal,ME,0,0,2,1,0,3,3,1,2,110,5,12,2,2,Robotics,No,2363299
90.0,94.3,210211,Other,8.55,Tier 4 - Other,Community College,Other,3,3,3,3,4,3,3,4,0,230,8,11,2,3,Management,No,884492
83.3,81.6,126882,Male,9.39,Tier 4 - Other,Community College,CSE,0,0,3,1,0,2,4,2,0,105,8,13,2,0,Full Stack,Yes,979808
93.6,88.5,45674,Male,7.38,Tier 3 - Private/State,SRM Chennai,ECE,1,2,2,2,3,3,3,2,0,148,6,11,2,3,Embedded Systems,No,1462546
84.7,91.3,9072,Female,9.18,Tier 1 - Other IIT/Top NIT,IIT Guwahati,ECE,0,0,2,1,1,3,4,4,0,117,4,13,0,1,Embedded Systems,Yes,3513217
73.8,76.4,65152,Female,9.13,Tier 3 - Private/State,Manipal Institute,CSE,0,0,5,1,0,3,3,2,0,95,3,8,4,2,Machine Learning,No,1608746
89.8,74.8,10178,Male,8.33,Tier 2 - Mid Colleges,Thapar University,CSE,1,2,1,2,0,3,4,4,1,150,5,11,2,0,Machine Learning,No,2828596
